num,score,Color,Light,Composition,color_feature,light_feature,composition_feature
64500.jpg,0.55,0.554411765,0.554411765,0.598529412,"[1.0, 0.0825242718446602, 0.3297362012987013, 0.06842105263157895, 0.12296672077922077, 0.3, 0.1]","[0.23576759061833688, 0.2042829765800026, 0.25686038961038965, 0.21239240547859894]","[0.673489011583998, 0.693553503029314, 0, 0, 0, 0.473493124, 0, 0, 0, 0]"
64507.jpg,0.64375,0.61875,0.61875,0.676041667,"[0.0, 0.038834951456310676, 0.17536449836867862, 0.021052631578947368, 0.17536449836867862, 0.0, 0.0]","[0.5026669546323203, 0.3132916001926304, 0.5031969200812462, 0.3145068140778053]","[0.674309292179771, 0.696734348763286, 0, 0.624350085, 0, 0.679927342, 0.637433131, 0, 0, 0]"
64527.jpg,0.763636364,0.760606061,0.760606061,0.755555556,"[1.0, 0.2961165048543689, 0.16191313391442155, 0.32894736842105265, 0.04451515451664025, 0.2, 0.1]","[0.3139064475347661, 0.23065963373501935, 0.4471906753985271, 0.30835401290709574]","[0.72436760450877, 0.659829165912136, 0.643942133, 0, 0, 0.490688603, 0, 0, 0, 0.95859375]"
64533.jpg,0.481818182,0.498484849,0.498484849,0.493434344,"[0.0, 0.03398058252427184, 0.6127775096525097, 0.018421052631578946, 0.6127775096525097, 0.0, 0.0]","[0.8061924214130096, 0.2318284062379811, 0.8066966533234915, 0.23974513223520535]","[0.680014723653841, 0.718572727154814, 0, 0, 0, 0.785589348, 0, 0, 0, 0]"
64593.jpg,0.609090909,0.653030303,0.653030303,0.582323233,"[1.0, 0.24757281553398058, 0.11071016166281755, 0.14736842105263157, 0.11315675519630485, 0.25, 0.1]","[0.477605148119854, 0.21546461636767963, 0.6021058195218041, 0.22019266823460595]","[0.587353025507701, 0.45912661345508, 0, 0, 0, 0, 0, 0, 0, 0]"
64656.jpg,0.678787879,0.632323233,0.632323233,0.677777778,"[1.0, 0.17475728155339806, 0.19603703703703704, 0.3447368421052632, 0.04502962962962963, 0.25, 0.1]","[0.409981929013216, 0.2560396373437078, 0.44211093681917213, 0.26088696686839846]","[0.534895860236443, 0.576313113313778, 0, 0, 0.716666667, 0.810086629, 0.84053524, 0, 0, 0.951666667]"
64665.jpg,0.593548387,0.565591398,0.565591398,0.587096774,"[1.0, 0.13106796116504854, 0.38652227722772275, 0.20526315789473684, 0.19300433168316833, 0.5, 0.1]","[0.16464241946778713, 0.14546477743501096, 0.23901730246554068, 0.2324563312679327]","[0.679216487610314, 0.715546514793718, 0.306047541, 0.553183172, 0, 0, 0, 0, 0, 0]"
64725.jpg,0.5875,0.575,0.575,0.616666667,"[1.0, 0.10679611650485436, 0.16926224226804124, 0.05263157894736842, 0.3253028350515464, 0.25, 0.1]","[0.49040011838068565, 0.3151121632514896, 0.5568047933090763, 0.336342731737375]","[0.678503547060342, 0.712835829739592, 0, 0.585740456, 0, 0, 0, 0, 0, 0]"
64761.jpg,0.735897436,0.70982906,0.70982906,0.748290599,"[1.0, 0.3058252427184466, 0.10169313524590164, 0.2, 0.14017418032786885, 0.45, 1.0]","[0.47405049283864487, 0.2480101637416279, 0.5734645411443265, 0.27391492720976124]","[0.684906014174714, 0.73692038896847, 0.523155213, 0, 0, 0.214243972, 0.95256179, 0, 0, 0]"
64833.jpg,0.579411765,0.578921569,0.578921569,0.578921569,"[1.0, 0.1407766990291262, 0.20480564024390244, 0.08157894736842106, 0.18847942073170731, 0.15, 0.1]","[0.616144978106185, 0.2093265955493099, 0.7039134385461502, 0.23561047958114623]","[0.45768277413023, 0.539160056113988, 0, 0, 0, 0, 0, 0, 0, 0]"
64925.jpg,0.539393939,0.592929293,0.592929293,0.557575758,"[1.0, 0.4223300970873786, 0.10069322183098592, 0.29473684210526313, 0.08930457746478873, 0.35, 0.7]","[0.37181514497690965, 0.2382438157492155, 0.5668470668783945, 0.3073974462725907]","[0.676353534110207, 0.700671703186704, 0.401519131, 0, 0, 0.821851326, 0, 0, 0, 0.940625]"
64947.jpg,0.570588235,0.60882353,0.60882353,0.594117647,"[1.0, 0.12135922330097088, 0.41116767256821823, 0.14210526315789473, 0.18351502553139554, 0.2, 0.1]","[0.26549584119362035, 0.2890809487483642, 0.30625354184571296, 0.3186470737984701]","[0.682642629617963, 0.728442096071984, 0, 0, 0, 0, 0, 0, 0, 0]"
64975.jpg,0.569444444,0.5625,0.5625,0.585648148,"[1.0, 0.3932038834951456, 0.09214230371900826, 0.6236842105263158, 0.04298489152892562, 0.45, 0.1]","[0.4710972395715043, 0.2673897428467946, 0.5418548452438826, 0.2871342749881822]","[0.536163374817449, 0.587579792780426, 0, 0, 0, 0, 0, 0, 0, 0]"
65209.jpg,0.71025641,0.731196581,0.731196581,0.705555556,"[1.0, 0.20388349514563106, 0.2442643626600095, 0.4052631578947368, 0.05982355885813846, 0.25, 0.1]","[0.3544279435912296, 0.1761297666231761, 0.39550119321550453, 0.20598305688892593]","[0.526570311886057, 0.568453164449428, 0, 0, 0, 0, 0, 0, 0, 0.902347176]"
65221.jpg,0.6375,0.688541667,0.688541667,0.657291667,"[1.0, 0.4854368932038835, 0.11240234375, 0.5184210526315789, 0.06515380859375, 0.45, 0.9]","[0.4408704106642657, 0.1729202004454669, 0.5641932923560049, 0.2327072435368305]","[0.676615191382265, 0.705619681913496, 0, 0, 0, 0.229872235, 0, 0, 0, 0.84852433]"
65327.jpg,0.566666667,0.535470086,0.535470086,0.582478633,"[0.0, 0.038834951456310676, 0.25375118147448017, 0.021052631578947368, 0.25375118147448017, 0.0, 0.0]","[0.3421013590621434, 0.23609289875592737, 0.3426243328144112, 0.23698625132521586]","[0.594117617624892, 0.594253737452266, 0, 0, 0, 0.546398106, 0, 0, 0, 0]"
65555.jpg,0.648571429,0.681428572,0.681428572,0.671904762,"[1.0, 0.1262135922330097, 0.24286551844914492, 0.20526315789473684, 0.16526185146268293, 0.2, 0.1]","[0.4894717770829262, 0.32368711259555955, 0.5317633950499505, 0.331567771711043]","[0.487517468197973, 0.484838532727408, 0.031325689, 0, 0, 0, 0, 0, 0, 0]"
65667.jpg,0.681818182,0.694444445,0.694444445,0.67929293,"[1.0, 0.15048543689320387, 0.31720377604166666, 0.23421052631578948, 0.16767252604166666, 0.3, 0.1]","[0.24164436607976525, 0.22969205047121516, 0.2797557061887255, 0.26289847261080795]","[0.675795648146489, 0.702471137401102, 0.577637195, 0.871619215, 0, 0, 0, 0, 0, 0]"
65700.jpg,0.602777778,0.588425926,0.588425926,0.616203704,"[1.0, 0.20388349514563106, 0.11830235514924017, 0.2236842105263158, 0.15273008761535734, 0.3, 0.9]","[0.32867980014091525, 0.18259670923359453, 0.39323279351093826, 0.2159222335228193]","[0.477530574249837, 0.535220798439868, 0, 0, 0, 0.368788625, 0, 0, 0, 0]"
65725.jpg,0.605882353,0.592156863,0.592156863,0.582352941,"[1.0, 0.17475728155339806, 0.214764404296875, 0.15526315789473685, 0.3139129638671875, 0.35, 0.1]","[0.42530562224889956, 0.15882661785493724, 0.4774301087622549, 0.16774769074807072]","[0.568619069771584, 0.598820832977954, 0.701063904, 0, 0, 0.396844641, 0, 0, 0, 0]"
65849.jpg,0.632258065,0.617204302,0.617204302,0.638709678,"[1.0, 0.09223300970873786, 0.5985545960187354, 0.11578947368421053, 0.3383123536299766, 0.35, 1.0]","[0.20373230373230372, 0.2776915741909597, 0.21921119472379116, 0.29165573704108033]","[0.672033372822122, 0.687882317997328, 0.679020598, 0, 0, 0, 0, 0, 0, 0.917509141]"
65858.jpg,0.5,0.5,0.5,0.583333334,"[1.0, 0.24271844660194175, 0.1652734375, 0.12894736842105264, 0.195107421875, 0.25, 0.1]","[0.4647898742830465, 0.1896689881877646, 0.7510959712009804, 0.29946304153172637]","[0.678056654120269, 0.711132878900816, 0, 0, 0, 0, 0, 0, 0, 0]"
65867.jpg,0.663333333,0.659444445,0.659444445,0.665,"[0.0, 0.038834951456310676, 0.1952092511013216, 0.021052631578947368, 0.1952092511013216, 0.0, 0.0]","[0.4138238416385662, 0.2696054003608299, 0.41453864613025826, 0.27301051001984783]","[0.558452093522778, 0.478462054558448, 0, 0, 0, 0, 0, 0, 0, 0]"
65970.jpg,0.7,0.678571429,0.678571429,0.730952381,"[1.0, 0.0970873786407767, 0.17390484234234235, 0.02894736842105263, 0.36388795045045047, 0.15, 0.1]","[0.3743666796615553, 0.11354624463988605, 0.7240956323971031, 0.22414826565728468]","[0.683536036647273, 0.721648827919664, 0, 0, 0, 0, 0, 0, 0, 0]"
66252.jpg,0.669444444,0.672685185,0.672685185,0.681944444,"[1.0, 0.12135922330097088, 0.33010056291586476, 0.07368421052631578, 0.22550790512535882, 0.35, 0.1]","[0.3504289215686274, 0.28736907299575276, 0.5756661724876626, 0.4325679505193813]","[0.678192319443332, 0.711650163545524, 0, 0, 0, 0.703807165, 0, 0, 0, 0.981946625]"
66342.jpg,0.688235294,0.721568628,0.721568628,0.697058824,"[1.0, 0.043689320388349516, 0.7709407552083334, 0.015789473684210527, 0.7347102864583334, 0.2, 0.1]","[0.08301320528211285, 0.15160928199987483, 0.16212731055964053, 0.30256216822886595]","[0.683204234565535, 0.696359969993274, 0, 0, 0, 0, 0, 0, 0, 0]"
66514.jpg,0.546875,0.5078125,0.5078125,0.549479167,"[0.0, 0.038834951456310676, 0.1935378121990698, 0.021052631578947368, 0.1935378121990698, 0.0, 0.0]","[0.49279239997885943, 0.28086715821743774, 0.49316166075502665, 0.2855170103913255]","[0.673289639551092, 0.679481183582988, 0, 0, 0, 0, 0, 0, 0, 0]"
66692.jpg,0.693548387,0.706989248,0.706989248,0.680107527,"[1.0, 0.21844660194174756, 0.1377960205078125, 0.16052631578947368, 0.1693878173828125, 0.35, 0.6]","[0.6380816076430572, 0.22269625320452308, 0.7004384957107843, 0.2122191373207477]","[0.558950162933192, 0.62828836050254, 0.579895084, 0, 0, 0.018927841, 0, 0, 0, 0]"
66696.jpg,0.497222222,0.544907408,0.544907408,0.531018519,"[1.0, 0.1407766990291262, 0.297617369710393, 0.4842105263157895, 0.04574985737776435, 0.8, 0.5]","[0.27451188808856875, 0.2982375801902658, 0.31283821209949797, 0.299720222560373]","[0.673313775455493, 0.69287259112999, 0, 0, 0, 0.526465468, 0.821320586, 0, 0, 0.941269841]"
66971.jpg,0.6,0.675,0.675,0.600925926,"[1.0, 0.20388349514563106, 0.1904443359375, 0.23684210526315788, 0.10845458984375, 0.65, 0.1]","[0.40221057172869146, 0.2640853123317074, 0.5289643363204657, 0.3334563750164106]","[0.689835925796814, 0.736105719147324, 0.083036763, 0.249710747, 0, 0.421715796, 0, 0, 0, 0]"
66984.jpg,0.55,0.569444445,0.569444445,0.608333334,"[1.0, 0.12135922330097088, 0.24365485948477753, 0.1394736842105263, 0.20283957845433256, 0.4, 0.1]","[0.21569413693621162, 0.1620358817325551, 0.2600701858612297, 0.18944487146647454]","[0.482806369266167, 0.531582081086204, 0, 0, 0, 0, 0, 0, 0, 0.93359375]"
66991.jpg,0.615625,0.6203125,0.6203125,0.609895834,"[1.0, 0.08737864077669903, 0.4827081549657534, 0.034210526315789476, 0.5216422303082192, 0.2, 1.0]","[0.7248089677047289, 0.23786695692868992, 0.8141133137758528, 0.23323856400769058]","[0.69076176562388, 0.710823939503976, 0, 0, 0, 0, 0, 0, 0, 0]"
67207.jpg,0.59,0.611666667,0.611666667,0.512171718,"[1.0, 0.3058252427184466, 0.12830403645833333, 0.3605263157894737, 0.07462565104166667, 0.25, 1.0]","[0.44657988195278114, 0.19877864590985278, 0.49512856158088236, 0.18733811346366633]","[0.675286124858609, 0.700508435618654, 0, 0, 0, 0.678131282, 0, 0, 0, 0.959375]"
67270.jpg,0.564516129,0.567204301,0.567204301,0.599462366,"[1.0, 0.17475728155339806, 0.17815284653465346, 0.23157894736842105, 0.10837871287128713, 0.25, 0.1]","[0.42024386459129104, 0.2694479003216618, 0.4594437245195108, 0.2614393111838096]","[0.680067569306406, 0.714617823505856, 0, 0, 0, 0.790368626, 0, 0, 0, 0]"
67365.jpg,0.823333333,0.822777778,0.822777778,0.822777778,"[1.0, 0.32038834951456313, 0.13587796370700694, 0.24210526315789474, 0.1261424345445715, 0.4, 0.7]","[0.5252344518888638, 0.20443558483048363, 0.6509850237944973, 0.2639721335514135]","[0.675759136683728, 0.702330627206886, 0.512206442, 0, 0, 0.207159516, 0, 0, 0, 0]"
67412.jpg,0.705882353,0.700980392,0.700980392,0.696078432,"[1.0, 0.32038834951456313, 0.12048828125, 0.3605263157894737, 0.06997395833333334, 0.4, 0.1]","[0.4907329598506069, 0.2195010172426707, 0.5520263863357844, 0.2295946536657116]","[0.686293327771007, 0.68902271039927, 0.320103325, 0, 0, 0.565737642, 0, 0, 0, 0]"
67452.jpg,0.654285714,0.608095238,0.608095238,0.67,"[1.0, 0.2087378640776699, 0.14978991596638655, 0.3078947368421053, 0.07671068427370949, 0.55, 0.1]","[0.31035664265706286, 0.1753537878156773, 0.3971547573277677, 0.18700455364832722]","[0.678308580753792, 0.712093244992228, 0, 0, 0, 0.704207948, 0, 0, 0, 0]"
67637.jpg,0.67,0.690555556,0.690555556,0.696111111,"[1.0, 0.1262135922330097, 0.30957330415754925, 0.2, 0.1449398249452954, 0.4, 0.1]","[0.33567119155354447, 0.28982873111678775, 0.3615448550864547, 0.3053883885060748]","[0.517727718916286, 0.54222369997973, 0, 0, 0, 0, 0, 0, 0, 0]"
67658.jpg,0.703333333,0.723888889,0.723888889,0.707222222,"[1.0, 0.1796116504854369, 0.1299782608695652, 0.15, 0.10945380434782609, 0.45, 0.9]","[0.5579872876569982, 0.2763523641237584, 0.6319098252344416, 0.3046451472611943]","[0.630766993572511, 0.657459266992012, 0, 0, 0, 0.627798499, 0, 0, 0, 0]"
68544.jpg,0.506451613,0.505913979,0.505913979,0.538172043,"[1.0, 0.12135922330097088, 0.3562230603448276, 0.24473684210526317, 0.08249692118226601, 0.35, 0.1]","[0.24597462224326352, 0.20099399761587108, 0.32889129358640007, 0.26403378794108523]","[0.674090421913436, 0.695886667732906, 0.193660778, 0.654103537, 0, 0.37611936, 0, 0, 0, 0]"
68624.jpg,0.496875,0.550520834,0.550520834,0.420713141,"[1.0, 0.16990291262135923, 0.18260466152019003, 0.18947368421052632, 0.14333061163895486, 0.15, 0.1]","[0.3810852423161045, 0.25310566730333117, 0.42254433305388667, 0.272063506803322]","[0.675160300350391, 0.700023136291642, 0.071261349, 0, 0, 0.384642297, 0, 0, 0, 0]"
69556.jpg,0.582857143,0.591428572,0.591428572,0.577142857,"[0.0, 0.038834951456310676, 0.4729595588235294, 0.021052631578947368, 0.4729595588235294, 0.0, 0.0]","[0.29231004901960783, 0.29785573233979995, 0.29420416666666666, 0.30340920447937864]","[0.482592791984024, 0.525138147844612, 0, 0, 0, 0, 0, 0, 0, 0]"
69653.jpg,0.577419355,0.56827957,0.56827957,0.600537635,"[0.5, 0.038834951456310676, 0.2351162239089184, 0.021052631578947368, 0.23495315464895636, 0.0, 0.0]","[0.3955378075143101, 0.29460417129485283, 0.4211327064032444, 0.29998565845315434]","[0.679363368758326, 0.716104052431848, 0.301656463, 0, 0, 0, 0, 0, 0, 0]"
70123.jpg,0.616666667,0.576851852,0.576851852,0.623148149,"[0.5, 0.07766990291262135, 0.28401499406175773, 0.04736842105263158, 0.3143074524940618, 0.05, 0.7]","[0.6309776116328885, 0.2584341545276333, 0.6403338660285967, 0.25827107170716096]","[0.521378375954311, 0.450404944563716, 0, 0, 0, 0, 0, 0, 0, 0]"
70169.jpg,0.606451613,0.625806452,0.625806452,0.598924731,"[1.0, 0.39805825242718446, 0.09803427419354839, 0.4105263157894737, 0.09219935958254269, 0.4, 0.2]","[0.4245383479478748, 0.2021119702501324, 0.48885960812218626, 0.22304549673041899]","[0.682211468392655, 0.71533740009883, 0, 0, 0, 0, 0, 0, 0, 0]"
70281.jpg,0.663636364,0.675252526,0.675252526,0.644949495,"[1.0, 0.19902912621359223, 0.22040690104166666, 0.10789473684210527, 0.22868815104166668, 0.3, 0.1]","[0.6196080515539549, 0.19984055181254598, 0.7130327818627451, 0.20594417046446298]","[0.678011860382609, 0.710962022856786, 0.312248078, 0.269929242, 0, 0.323188316, 0, 0, 0, 0]"
70282.jpg,0.628571429,0.623809524,0.623809524,0.604761905,"[1.0, 0.3446601941747573, 0.0787109375, 0.26842105263157895, 0.11663736979166667, 0.4, 0.1]","[0.5518234377084167, 0.2727723357074061, 0.62415522875817, 0.28619549417867035]","[0.676386843395058, 0.704743438662886, 0.327841003, 0, 0, 0.259583437, 0, 0, 0, 0.918343698]"
70503.jpg,0.7125,0.694791667,0.694791667,0.73125,"[1.0, 0.17475728155339806, 0.17469905155642024, 0.1368421052631579, 0.06983523832684825, 0.3, 0.1]","[0.3271408923281543, 0.21733143195923024, 0.49880303702220186, 0.30950152049404134]","[0.562415741687576, 0.624958527102274, 0.296143989, 0.78885705, 0, 0, 0, 0, 0, 0]"
70507.jpg,0.662857143,0.645714286,0.645714286,0.664761905,"[1.0, 0.14563106796116504, 0.33337928921568627, 0.21842105263157896, 0.11785845588235294, 0.45, 0.3]","[0.35684748899559826, 0.3402974227022327, 0.41828422962322187, 0.3646483617661149]","[0.558820006376956, 0.620156514540444, 0.302772759, 0.37184963, 0, 0, 0, 0, 1, 0]"
70724.jpg,0.50625,0.55,0.55,0.560416667,"[1.0, 0.15048543689320387, 0.229209726443769, 0.11315789473684211, 0.16583248902397837, 0.15, 0.1]","[0.22933013566872532, 0.16697181428001603, 0.3689856897841879, 0.2823870056290661]","[0.67784716472829, 0.71033357064649, 0.475957652, 0, 0, 0.462900109, 0, 0, 0, 0]"
70815.jpg,0.3125,0.375,0.375,0.295138889,"[1.0, 0.2621359223300971, 0.1643528183716075, 0.29736842105263156, 0.09282185107863605, 0.3, 0.1]","[0.29953081232492995, 0.21846735312175714, 0.3914787206462265, 0.2717092075331675]","[0.557747468545841, 0.627850201683652, 0, 0, 0, 0.648933729, 0, 0, 0, 0]"
70921.jpg,0.634375,0.603645834,0.603645834,0.671354167,"[1.0, 0.13106796116504854, 0.4269269776876268, 0.12894736842105264, 0.28091087728194725, 0.4, 0.1]","[0.2671115860137158, 0.2917837771655882, 0.3272716934136738, 0.3240130694212878]","[0.539667433591149, 0.611382552341082, 0, 0, 0, 0, 0, 0, 0, 0]"
70952.jpg,0.337142857,0.354285714,0.354285714,0.340732601,"[0.0, 0.038834951456310676, 0.20437206572769953, 0.021052631578947368, 0.20437206572769953, 0.0, 0.0]","[0.43440209417100173, 0.25033787170578564, 0.43320842538893495, 0.25473681036466533]","[0.470091096370839, 0.541479794681714, 0, 0, 0, 0, 0, 0, 0, 0]"
70997.jpg,0.605882353,0.577450981,0.577450981,0.616666667,"[1.0, 0.13592233009708737, 0.2981992337164751, 0.08157894736842106, 0.2378831417624521, 0.1, 0.1]","[0.5698895964635854, 0.3230521788063384, 0.6487869681716876, 0.27574811795222104]","[0.60259896868259, 0.665809333239846, 0.47298061, 0, 0, 0, 0, 0, 0, 0]"
71085.jpg,0.605714286,0.631428572,0.631428572,0.617142858,"[1.0, 0.18446601941747573, 0.29120316159250587, 0.12368421052631579, 0.1740632318501171, 0.15, 0.1]","[0.3091519040048452, 0.24718427500832296, 0.4498479330256693, 0.311267776084422]","[0.670975274149577, 0.683738210682326, 0.05956818, 0.706265189, 0, 0, 0, 0, 0, 0]"
71124.jpg,0.682857143,0.684285715,0.684285715,0.693809524,"[1.0, 0.09223300970873786, 0.51587441314554, 0.17894736842105263, 0.2266468603286385, 0.65, 0.8]","[0.15056272509003601, 0.19580373136246962, 0.19733943489367578, 0.24065991189882452]","[0.476851737040608, 0.545656940413288, 0, 0.460844507, 0, 0.080683452, 0, 0, 0, 0.9984375]"
71232.jpg,0.474193548,0.489784946,0.489784946,0.452150538,"[1.0, 0.4320388349514563, 0.09723160660660661, 0.3263157894736842, 0.10063813813813814, 0.5, 0.1]","[0.4779813218390805, 0.2261207696431027, 0.5850755534946711, 0.24381772932358772]","[0.668877533620585, 0.675466717607976, 0, 0, 0, 0, 0, 0, 0, 0]"
71957.jpg,0.687096774,0.687634409,0.687634409,0.714516129,"[0.5, 0.08737864077669903, 0.21658599088838268, 0.07631578947368421, 0.13310435649202734, 0.15, 0.2]","[0.49146740933215394, 0.3084600346491379, 0.490068267341105, 0.3263724191237838]","[0.677338455937339, 0.701332439643142, 0.704714443, 0, 0, 0.795010219, 0, 0, 0, 0.98125]"
71993.jpg,0.757575758,0.727272728,0.727272728,0.752525253,"[1.0, 0.2815533980582524, 0.1737440834767642, 0.20526315789473684, 0.20084175989672978, 0.45, 0.1]","[0.2871462198740882, 0.21826933893031888, 0.3778646307920759, 0.2327093896423983]","[0.683086940420693, 0.730135425356066, 0.704832523, 0, 0, 0.828215712, 0, 0, 0, 0]"
72155.jpg,0.558823529,0.598039216,0.598039216,0.56372549,"[1.0, 0.24757281553398058, 0.15967683369644153, 0.2131578947368421, 0.12102850399419027, 0.3, 0.1]","[0.38186958116579967, 0.2604661882279257, 0.49377367323109345, 0.3162620802818701]","[0.687106148246032, 0.729807139620696, 0.304114404, 0.508692132, 0, 0, 0, 0, 0, 0]"
72637.jpg,0.659375,0.678645834,0.678645834,0.652604167,"[1.0, 0.27184466019417475, 0.08334833815796155, 0.23421052631578948, 0.11001537417415753, 0.3, 0.8]","[0.5872365900383142, 0.2535219403053846, 0.6631581539294942, 0.2711635360928773]","[0.679038856079438, 0.71487183391805, 0.287255771, 0, 0, 0.374364964, 0, 0, 0, 0]"
72664.jpg,0.644444444,0.613888889,0.613888889,0.623148148,"[1.0, 0.13592233009708737, 0.18930620781736585, 0.12631578947368421, 0.15952705283995972, 0.4, 0.1]","[0.44773092163694744, 0.1729713068823588, 0.5363271308654665, 0.20144442879662863]","[0.677741486347391, 0.709930106371148, 0.75485085, 0, 0, 0, 0, 0, 0, 0]"
72787.jpg,0.753333333,0.754444445,0.754444445,0.76,"[1.0, 0.20388349514563106, 0.20496749408983453, 0.13421052631578947, 0.240354609929078, 0.2, 1.0]","[0.5968864016194713, 0.20844341468898417, 0.6735273142353869, 0.2172477439621666]","[0.648001667744894, 0.708160513067006, 0, 0.620394747, 0, 0, 0, 0, 0, 0.879814957]"
72796.jpg,0.521212121,0.513131313,0.513131313,0.43931624,"[1.0, 0.2815533980582524, 0.11781481481481482, 0.3447368421052632, 0.06337777777777778, 0.2, 0.1]","[0.39469162665066027, 0.20349168675595047, 0.45395368191721136, 0.20643451156170922]","[0.676038174569969, 0.703403952626264, 0, 0, 0, 0, 0, 0, 0, 0.993333333]"
